BUKRS,GJAHR,MONAT,VERSION,VERSION_TXT,KOSTL,PRCTR,HKONT,CATEGORY,WAERS,DMBTR
2000,2022,4,1,Budget,20000009,P200001,700000,OPEX,USD,163768.72
2000,2022,4,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,159723.06
2000,2022,5,1,Budget,20000009,P200001,700000,OPEX,USD,163775.42
2000,2022,5,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,163822.6
2000,2022,6,1,Budget,20000009,P200001,700000,OPEX,USD,145343.06
2000,2022,6,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,147334.98
2000,2022,7,1,Budget,20000009,P200001,700000,OPEX,USD,79346.61
2000,2022,7,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,84290.97
2000,2022,8,1,Budget,20000009,P200001,700000,OPEX,USD,77825.62
2000,2022,8,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,75509.03
2000,2022,9,1,Budget,20000009,P200001,700000,OPEX,USD,164148.32
2000,2022,9,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,162939.24
2000,2022,10,1,Budget,20000009,P200001,700000,OPEX,USD,163152.48
2000,2022,10,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,175590.88
2000,2022,11,1,Budget,20000009,P200001,700000,OPEX,USD,190931.05
2000,2022,11,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,183834.06
2000,2022,12,1,Budget,20000009,P200001,700000,OPEX,USD,114114.33
2000,2022,12,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,123723.47
2000,2023,1,1,Budget,20000009,P200001,700000,OPEX,USD,125482.99
2000,2023,1,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,125482.99
2000,2023,2,1,Budget,20000009,P200001,700000,OPEX,USD,132094.9
2000,2023,2,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,132094.9
2000,2023,3,1,Budget,20000009,P200001,700000,OPEX,USD,157182.75
2000,2023,3,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,157182.75
2000,2023,4,1,Budget,20000009,P200001,700000,OPEX,USD,164424.55
2000,2023,4,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,145250.11
2000,2023,5,1,Budget,20000009,P200001,700000,OPEX,USD,144431.97
2000,2023,5,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,139646.74
2000,2023,6,1,Budget,20000009,P200001,700000,OPEX,USD,136440.86
2000,2023,6,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,129264.16
2000,2023,7,1,Budget,20000009,P200001,700000,OPEX,USD,73707.81
2000,2023,7,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,76177.99
2000,2023,8,1,Budget,20000009,P200001,700000,OPEX,USD,73709.1
2000,2023,8,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,69010.33
2000,2023,9,1,Budget,20000009,P200001,700000,OPEX,USD,146889.89
2000,2023,9,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,144951.15
2000,2023,10,1,Budget,20000009,P200001,700000,OPEX,USD,175054.01
2000,2023,10,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,168415.14
2000,2023,11,1,Budget,20000009,P200001,700000,OPEX,USD,178616.85
2000,2023,11,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,166283.39
2000,2023,12,1,Budget,20000009,P200001,700000,OPEX,USD,117031.33
2000,2023,12,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,116159.7
2000,2024,1,1,Budget,20000009,P200001,700000,OPEX,USD,117945.72
2000,2024,1,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,117945.72
2000,2024,2,1,Budget,20000009,P200001,700000,OPEX,USD,119118.76
2000,2024,2,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,119118.76
2000,2024,3,1,Budget,20000009,P200001,700000,OPEX,USD,147257.8
2000,2024,3,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,147257.8
2000,2024,4,1,Budget,20000009,P200001,700000,OPEX,USD,127415.98
2000,2024,4,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,153801.24
2000,2024,5,1,Budget,20000009,P200001,700000,OPEX,USD,138299.2
2000,2024,5,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,163292.21
2000,2024,6,1,Budget,20000009,P200001,700000,OPEX,USD,144789.98
2000,2024,6,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,157026.01
2000,2024,7,1,Budget,20000009,P200001,700000,OPEX,USD,69458.72
2000,2024,7,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,82007.88
2000,2024,8,1,Budget,20000009,P200001,700000,OPEX,USD,65298.66
2000,2024,8,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,71677.28
2000,2024,9,1,Budget,20000009,P200001,700000,OPEX,USD,119081.87
2000,2024,9,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,146631.18
2000,2024,10,1,Budget,20000009,P200001,700000,OPEX,USD,145828.97
2000,2024,10,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,166267.54
2000,2024,11,1,Budget,20000009,P200001,700000,OPEX,USD,151483.93
2000,2024,11,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,164618.75
2000,2024,12,1,Budget,20000009,P200001,700000,OPEX,USD,115079.2
2000,2024,12,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,123075.49
2000,2025,1,1,Budget,20000009,P200001,700000,OPEX,USD,167568.01
2000,2025,1,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,167568.01
2000,2025,2,1,Budget,20000009,P200001,700000,OPEX,USD,170193.26
2000,2025,2,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,170193.26
2000,2025,3,1,Budget,20000009,P200001,700000,OPEX,USD,208386.8
2000,2025,3,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,208386.8
2000,2025,4,1,Budget,20000009,P200001,700000,OPEX,USD,174343.58
2000,2025,4,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,183060.19
2000,2025,5,1,Budget,20000009,P200001,700000,OPEX,USD,194571.08
2000,2025,5,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,197143.78
2000,2025,6,1,Budget,20000009,P200001,700000,OPEX,USD,163651.32
2000,2025,6,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,173267.46
2000,2025,7,1,Budget,20000009,P200001,700000,OPEX,USD,103890.79
2000,2025,7,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,99272.24
2000,2025,8,1,Budget,20000009,P200001,700000,OPEX,USD,88903.88
2000,2025,8,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,83774.57
2000,2025,9,1,Budget,20000009,P200001,700000,OPEX,USD,205525.08
2000,2025,9,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,188775.5
2000,2025,10,1,Budget,20000009,P200001,700000,OPEX,USD,174678.93
2000,2025,10,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,184068.31
2000,2025,11,1,Budget,20000009,P200001,700000,OPEX,USD,226512.92
2000,2025,11,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,202999.32
2000,2025,12,1,Budget,20000009,P200001,700000,OPEX,USD,145014.21
2000,2025,12,2,Rolling Forecast,20000009,P200001,700000,OPEX,USD,139959.2
2000,2022,1,1,Budget,20000009,P200001,710000,OPEX,USD,533120.99
2000,2022,1,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,533120.99
2000,2022,2,1,Budget,20000009,P200001,710000,OPEX,USD,781598.78
2000,2022,2,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,781598.78
2000,2022,3,1,Budget,20000009,P200001,710000,OPEX,USD,776843.28
2000,2022,3,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,776843.28
2000,2022,4,1,Budget,20000009,P200001,710000,OPEX,USD,681465.0
2000,2022,4,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,701814.22
2000,2022,5,1,Budget,20000009,P200001,710000,OPEX,USD,754070.05
2000,2022,5,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,755284.12
2000,2022,6,1,Budget,20000009,P200001,710000,OPEX,USD,746373.11
2000,2022,6,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,772618.13
2000,2022,7,1,Budget,20000009,P200001,710000,OPEX,USD,550501.46
2000,2022,7,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,535497.23
2000,2022,8,1,Budget,20000009,P200001,710000,OPEX,USD,547291.39
2000,2022,8,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,516066.98
2000,2022,9,1,Budget,20000009,P200001,710000,OPEX,USD,863389.65
2000,2022,9,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,784211.26
2000,2022,10,1,Budget,20000009,P200001,710000,OPEX,USD,924026.07
2000,2022,10,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,851421.31
2000,2022,11,1,Budget,20000009,P200001,710000,OPEX,USD,972988.05
2000,2022,11,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,909755.0
2000,2022,12,1,Budget,20000009,P200001,710000,OPEX,USD,913290.84
2000,2022,12,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,882891.25
2000,2023,1,1,Budget,20000009,P200001,710000,OPEX,USD,465634.46
2000,2023,1,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,465634.46
2000,2023,2,1,Budget,20000009,P200001,710000,OPEX,USD,576066.26
2000,2023,2,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,576066.26
2000,2023,3,1,Budget,20000009,P200001,710000,OPEX,USD,695018.0
2000,2023,3,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,695018.0
2000,2023,4,1,Budget,20000009,P200001,710000,OPEX,USD,684268.32
2000,2023,4,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,715654.46
2000,2023,5,1,Budget,20000009,P200001,710000,OPEX,USD,668376.83
2000,2023,5,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,729962.95
2000,2023,6,1,Budget,20000009,P200001,710000,OPEX,USD,718389.39
2000,2023,6,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,773928.28
2000,2023,7,1,Budget,20000009,P200001,710000,OPEX,USD,454273.96
2000,2023,7,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,525338.85
2000,2023,8,1,Budget,20000009,P200001,710000,OPEX,USD,588846.15
2000,2023,8,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,565839.11
2000,2023,9,1,Budget,20000009,P200001,710000,OPEX,USD,704731.53
2000,2023,9,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,758388.1
2000,2023,10,1,Budget,20000009,P200001,710000,OPEX,USD,835841.09
2000,2023,10,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,849588.66
2000,2023,11,1,Budget,20000009,P200001,710000,OPEX,USD,950939.45
2000,2023,11,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,940837.94
2000,2023,12,1,Budget,20000009,P200001,710000,OPEX,USD,1016551.86
2000,2023,12,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,970363.52
2000,2024,1,1,Budget,20000009,P200001,710000,OPEX,USD,511184.64
2000,2024,1,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,511184.64
2000,2024,2,1,Budget,20000009,P200001,710000,OPEX,USD,682480.22
2000,2024,2,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,682480.22
2000,2024,3,1,Budget,20000009,P200001,710000,OPEX,USD,686804.55
2000,2024,3,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,686804.55
2000,2024,4,1,Budget,20000009,P200001,710000,OPEX,USD,663991.24
2000,2024,4,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,642134.53
2000,2024,5,1,Budget,20000009,P200001,710000,OPEX,USD,548437.33
2000,2024,5,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,608205.72
2000,2024,6,1,Budget,20000009,P200001,710000,OPEX,USD,638293.3
2000,2024,6,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,666711.35
2000,2024,7,1,Budget,20000009,P200001,710000,OPEX,USD,596647.86
2000,2024,7,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,568317.15
2000,2024,8,1,Budget,20000009,P200001,710000,OPEX,USD,440001.99
2000,2024,8,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,479087.41
2000,2024,9,1,Budget,20000009,P200001,710000,OPEX,USD,643207.44
2000,2024,9,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,701703.56
2000,2024,10,1,Budget,20000009,P200001,710000,OPEX,USD,786239.29
2000,2024,10,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,796118.93
2000,2024,11,1,Budget,20000009,P200001,710000,OPEX,USD,991731.08
2000,2024,11,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,925449.5
2000,2024,12,1,Budget,20000009,P200001,710000,OPEX,USD,966218.37
2000,2024,12,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,913968.78
2000,2025,1,1,Budget,20000009,P200001,710000,OPEX,USD,429740.94
2000,2025,1,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,429740.94
2000,2025,2,1,Budget,20000009,P200001,710000,OPEX,USD,458980.3
2000,2025,2,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,458980.3
2000,2025,3,1,Budget,20000009,P200001,710000,OPEX,USD,586736.42
2000,2025,3,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,586736.42
2000,2025,4,1,Budget,20000009,P200001,710000,OPEX,USD,515520.15
2000,2025,4,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,564454.22
2000,2025,5,1,Budget,20000009,P200001,710000,OPEX,USD,615555.96
2000,2025,5,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,626968.77
2000,2025,6,1,Budget,20000009,P200001,710000,OPEX,USD,600463.43
2000,2025,6,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,637675.56
2000,2025,7,1,Budget,20000009,P200001,710000,OPEX,USD,544089.22
2000,2025,7,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,544579.14
2000,2025,8,1,Budget,20000009,P200001,710000,OPEX,USD,443565.04
2000,2025,8,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,480609.57
2000,2025,9,1,Budget,20000009,P200001,710000,OPEX,USD,637397.75
2000,2025,9,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,698970.1
2000,2025,10,1,Budget,20000009,P200001,710000,OPEX,USD,644878.39
2000,2025,10,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,752500.16
2000,2025,11,1,Budget,20000009,P200001,710000,OPEX,USD,727073.53
2000,2025,11,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,828013.37
2000,2025,12,1,Budget,20000009,P200001,710000,OPEX,USD,769140.93
2000,2025,12,2,Rolling Forecast,20000009,P200001,710000,OPEX,USD,846943.71
2000,2022,1,1,Budget,20000009,P200001,600000,PERSONNEL,USD,702756.7
2000,2022,1,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,702756.7
2000,2022,2,1,Budget,20000009,P200001,600000,PERSONNEL,USD,710475.73
2000,2022,2,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,710475.73
2000,2022,3,1,Budget,20000009,P200001,600000,PERSONNEL,USD,744929.09
2000,2022,3,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,744929.09
2000,2022,4,1,Budget,20000009,P200001,600000,PERSONNEL,USD,731597.93
2000,2022,4,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,705168.44
2000,2022,5,1,Budget,20000009,P200001,600000,PERSONNEL,USD,687016.37
2000,2022,5,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,685106.73
2000,2022,6,1,Budget,20000009,P200001,600000,PERSONNEL,USD,820370.02
2000,2022,6,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,745115.88
2000,2022,7,1,Budget,20000009,P200001,600000,PERSONNEL,USD,693512.39
2000,2022,7,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,673087.79
2000,2022,8,1,Budget,20000009,P200001,600000,PERSONNEL,USD,722983.0
2000,2022,8,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,686349.56
2000,2022,9,1,Budget,20000009,P200001,600000,PERSONNEL,USD,839708.66
2000,2022,9,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,738876.11
2000,2022,10,1,Budget,20000009,P200001,600000,PERSONNEL,USD,603661.64
2000,2022,10,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,638309.45
2000,2022,11,1,Budget,20000009,P200001,600000,PERSONNEL,USD,624958.44
2000,2022,11,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,647893.01
2000,2022,12,1,Budget,20000009,P200001,600000,PERSONNEL,USD,609602.68
2000,2022,12,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,640982.92
2000,2023,1,1,Budget,20000009,P200001,600000,PERSONNEL,USD,715854.19
2000,2023,1,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,715854.19
2000,2023,2,1,Budget,20000009,P200001,600000,PERSONNEL,USD,800559.8
2000,2023,2,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,800559.8
2000,2023,3,1,Budget,20000009,P200001,600000,PERSONNEL,USD,775944.08
2000,2023,3,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,775944.08
2000,2023,4,1,Budget,20000009,P200001,600000,PERSONNEL,USD,753530.97
2000,2023,4,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,811297.55
2000,2023,5,1,Budget,20000009,P200001,600000,PERSONNEL,USD,780184.6
2000,2023,5,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,823291.69
2000,2023,6,1,Budget,20000009,P200001,600000,PERSONNEL,USD,732169.92
2000,2023,6,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,801685.08
2000,2023,7,1,Budget,20000009,P200001,600000,PERSONNEL,USD,690185.63
2000,2023,7,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,707319.23
2000,2023,8,1,Budget,20000009,P200001,600000,PERSONNEL,USD,741905.12
2000,2023,8,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,730593.0
2000,2023,9,1,Budget,20000009,P200001,600000,PERSONNEL,USD,710425.71
2000,2023,9,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,716427.27
2000,2023,10,1,Budget,20000009,P200001,600000,PERSONNEL,USD,809369.54
2000,2023,10,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,764181.08
2000,2023,11,1,Budget,20000009,P200001,600000,PERSONNEL,USD,744639.54
2000,2023,11,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,735052.58
2000,2023,12,1,Budget,20000009,P200001,600000,PERSONNEL,USD,777188.7
2000,2023,12,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,749699.7
2000,2024,1,1,Budget,20000009,P200001,600000,PERSONNEL,USD,671765.5
2000,2024,1,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,671765.5
2000,2024,2,1,Budget,20000009,P200001,600000,PERSONNEL,USD,660708.26
2000,2024,2,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,660708.26
2000,2024,3,1,Budget,20000009,P200001,600000,PERSONNEL,USD,626316.92
2000,2024,3,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,626316.92
2000,2024,4,1,Budget,20000009,P200001,600000,PERSONNEL,USD,608512.09
2000,2024,4,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,658644.58
2000,2024,5,1,Budget,20000009,P200001,600000,PERSONNEL,USD,613083.11
2000,2024,5,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,660701.54
2000,2024,6,1,Budget,20000009,P200001,600000,PERSONNEL,USD,678507.5
2000,2024,6,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,690142.51
2000,2024,7,1,Budget,20000009,P200001,600000,PERSONNEL,USD,696138.35
2000,2024,7,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,667870.58
2000,2024,8,1,Budget,20000009,P200001,600000,PERSONNEL,USD,652140.21
2000,2024,8,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,648071.41
2000,2024,9,1,Budget,20000009,P200001,600000,PERSONNEL,USD,753559.58
2000,2024,9,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,693710.13
2000,2024,10,1,Budget,20000009,P200001,600000,PERSONNEL,USD,796502.41
2000,2024,10,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,700395.67
2000,2024,11,1,Budget,20000009,P200001,600000,PERSONNEL,USD,647873.58
2000,2024,11,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,633512.7
2000,2024,12,1,Budget,20000009,P200001,600000,PERSONNEL,USD,720129.29
2000,2024,12,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,666027.77
2000,2025,1,1,Budget,20000009,P200001,600000,PERSONNEL,USD,704082.32
2000,2025,1,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,704082.32
2000,2025,2,1,Budget,20000009,P200001,600000,PERSONNEL,USD,709573.6
2000,2025,2,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,709573.6
2000,2025,3,1,Budget,20000009,P200001,600000,PERSONNEL,USD,696897.58
2000,2025,3,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,696897.58
2000,2025,4,1,Budget,20000009,P200001,600000,PERSONNEL,USD,660085.61
2000,2025,4,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,602664.33
2000,2025,5,1,Budget,20000009,P200001,600000,PERSONNEL,USD,616289.27
2000,2025,5,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,582955.97
2000,2025,6,1,Budget,20000009,P200001,600000,PERSONNEL,USD,781818.37
2000,2025,6,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,657444.06
2000,2025,7,1,Budget,20000009,P200001,600000,PERSONNEL,USD,644993.29
2000,2025,7,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,612077.08
2000,2025,8,1,Budget,20000009,P200001,600000,PERSONNEL,USD,673980.87
2000,2025,8,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,625121.49
2000,2025,9,1,Budget,20000009,P200001,600000,PERSONNEL,USD,726803.22
2000,2025,9,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,648891.55
2000,2025,10,1,Budget,20000009,P200001,600000,PERSONNEL,USD,568750.9
2000,2025,10,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,604069.08
2000,2025,11,1,Budget,20000009,P200001,600000,PERSONNEL,USD,677368.38
2000,2025,11,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,652946.94
2000,2025,12,1,Budget,20000009,P200001,600000,PERSONNEL,USD,723197.57
2000,2025,12,2,Rolling Forecast,20000009,P200001,600000,PERSONNEL,USD,673570.08
2000,2022,1,1,Budget,20000009,P200001,620000,PERSONNEL,USD,187596.11
2000,2022,1,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,187596.11
2000,2022,2,1,Budget,20000009,P200001,620000,PERSONNEL,USD,215728.94
2000,2022,2,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,215728.94
2000,2022,3,1,Budget,20000009,P200001,620000,PERSONNEL,USD,182976.74
2000,2022,3,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,182976.74
2000,2022,4,1,Budget,20000009,P200001,620000,PERSONNEL,USD,206832.13
2000,2022,4,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,186267.29
2000,2022,5,1,Budget,20000009,P200001,620000,PERSONNEL,USD,171910.31
2000,2022,5,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,170552.47
2000,2022,6,1,Budget,20000009,P200001,620000,PERSONNEL,USD,208721.85
2000,2022,6,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,187117.67
2000,2022,7,1,Budget,20000009,P200001,620000,PERSONNEL,USD,194514.07
2000,2022,7,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,181157.27
2000,2022,8,1,Budget,20000009,P200001,620000,PERSONNEL,USD,196466.66
2000,2022,8,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,182035.94
2000,2022,9,1,Budget,20000009,P200001,620000,PERSONNEL,USD,207003.59
2000,2022,9,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,186777.55
2000,2022,10,1,Budget,20000009,P200001,620000,PERSONNEL,USD,194809.78
2000,2022,10,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,184204.94
2000,2022,11,1,Budget,20000009,P200001,620000,PERSONNEL,USD,215885.97
2000,2022,11,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,193689.22
2000,2022,12,1,Budget,20000009,P200001,620000,PERSONNEL,USD,194840.39
2000,2022,12,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,184218.71
2000,2023,1,1,Budget,20000009,P200001,620000,PERSONNEL,USD,208345.86
2000,2023,1,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,208345.86
2000,2023,2,1,Budget,20000009,P200001,620000,PERSONNEL,USD,190087.97
2000,2023,2,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,190087.97
2000,2023,3,1,Budget,20000009,P200001,620000,PERSONNEL,USD,190331.62
2000,2023,3,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,190331.62
2000,2023,4,1,Budget,20000009,P200001,620000,PERSONNEL,USD,185463.58
2000,2023,4,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,197792.74
2000,2023,5,1,Budget,20000009,P200001,620000,PERSONNEL,USD,145038.94
2000,2023,5,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,179601.66
2000,2023,6,1,Budget,20000009,P200001,620000,PERSONNEL,USD,188123.02
2000,2023,6,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,198989.49
2000,2023,7,1,Budget,20000009,P200001,620000,PERSONNEL,USD,189146.02
2000,2023,7,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,182375.44
2000,2023,8,1,Budget,20000009,P200001,620000,PERSONNEL,USD,197060.19
2000,2023,8,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,185936.81
2000,2023,9,1,Budget,20000009,P200001,620000,PERSONNEL,USD,197706.19
2000,2023,9,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,186227.51
2000,2023,10,1,Budget,20000009,P200001,620000,PERSONNEL,USD,214097.73
2000,2023,10,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,189960.66
2000,2023,11,1,Budget,20000009,P200001,620000,PERSONNEL,USD,217856.31
2000,2023,11,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,191652.03
2000,2023,12,1,Budget,20000009,P200001,620000,PERSONNEL,USD,201542.0
2000,2023,12,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,184310.59
2000,2024,1,1,Budget,20000009,P200001,620000,PERSONNEL,USD,191574.8
2000,2024,1,2,Rolling Forecast,20000009,P200001,620000,PERSONNEL,USD,191574.8
2000,2024,2,1,Budget,20000009,P200001,620000,PERSONNEL,USD,206723.76
